id,ten_san_pham,danh_muc,gia_ban,gia_goc,so_luong_da_ban,diem_danh_gia,so_luot_nhan_xet,dia_diem_kho,ton_kho,thuong_hieu,link_san_pham,so_luong_ban_trong_ngay,doanh_thu_ngay
2995060106,[GIẢM ĐẾN 50%] Giày Nike Men's Downshifter 13 Road Running Shoes - Photon Dust,Giày chạy bộ nam,2069000,2069000,94,4.870967741935484,31,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i2995060106.html,0,0.0
2748316282,[GIẢM ĐẾN 50%] Giày Thể Thao Nike Men's Revolution 7 Road Running Shoes - White,Giày chạy bộ nam,1789000,1789000,56,4.8,20,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i2748316282.html,0,0.0
2994861316,[GIẢM ĐẾN 50%] Giày Nike Men's Downshifter 13 Road Running Shoes - White,Giày chạy bộ nam,2069000,2069000,65,4.428571428571429,14,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i2994861316.html,0,0.0
3307857795,[GIẢM ĐẾN 50%] Giày thể thao Nam Nike Air Max Bia Men's Shoes - WHITE,Giày chạy bộ nam,2649000,2649000,0,,,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3307857795.html,0,0.0
3307902534,[GIẢM ĐẾN 50%] Giày thể thao Nam Nike Structure 26 Men's Road Running Shoes - BLACK,Giày chạy bộ nam,3829000,3829000,0,,,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3307902534.html,0,0.0
2994927293,[GIẢM ĐẾN 50%] Giày Nike Men's React Phantom Run Flyknit 2 Road Running Shoes - True White,Giày chạy bộ nam,4109000,4109000,11,5.0,6,Thành phố Hồ Chí Minh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i2994927293.html,0,0.0
2994917306,[GIẢM ĐẾN 50%] Giày Nike Men's Structure 25 Road Running Shoes - Black,Giày chạy bộ nam,3829000,3829000,31,5.0,7,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i2994917306.html,0,0.0
3307026227,[GIẢM ĐẾN 50%] Giày thể thao Nữ Nike Winflo 11 Women's Road Running Shoes - WHITE,Giày chạy bộ nữ,2929000,2929000,0,,,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3307026227.html,0,0.0
3306976385,[GIẢM ĐẾN 50%] Giày thể thao Nữ Nike Quest 6 Women's Road Running Shoes - WHITE,Giày chạy bộ nữ,2349000,2349000,0,,,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3306976385.html,0,0.0
2862963442,[GIẢM ĐẾN 50%] Giày Thể Thao Nike Women's Downshifter 13 Road Running Shoes - Photon Dust,Giày chạy bộ nữ,2069000,2069000,61,4.636363636363637,11,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i2862963442.html,0,0.0
2748362217,[GIẢM ĐẾN 50%] Giày Thể Thao Nike Women's Quest 5 Road Running Shoes - Barely Grape,Giày chạy bộ nữ,2189000,2189000,71,4.714285714285714,14,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i2748362217.html,0,0.0
3102053025,[GIẢM ĐẾN 50%] Giày thể thao nữ Road Running Nike Winflo 11 - WHITE,Giày chạy bộ nữ,2929000,2929000,14,5.0,4,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3102053025.html,0,0.0
3307035128,[GIẢM ĐẾN 50%] Giày thể thao Nữ Nike Cortez Leather Women's Shoes - SAIL,Giày chạy bộ nữ,2499000,2499000,0,,,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3307035128.html,0,0.0
3101819942,[GIẢM ĐẾN 50%] Giày thể thao nữ Road Running Nike Winflo 11 - WHITE,Giày chạy bộ nữ,2929000,2929000,9,,,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3101819942.html,0,0.0
3102036054,[GIẢM ĐẾN 50%] Giày thể thao nữ Nike Field General - WHITE,Giày chạy bộ nữ,2929000,2929000,0,,,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3102036054.html,0,0.0
3102041036,[GIẢM ĐẾN 50%] Giày thể thao nữ Nike Cortez Leather - WHITE,Giày chạy bộ nữ,2499000,2499000,24,5.0,4,Thành phố Hồ Chí Minh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3102041036.html,0,0.0
3102020086,[GIẢM ĐẾN 50%] Giày thể thao nữ Road Running Nike Run Swift 9 - WHITE,Giày chạy bộ nữ,2189000,2189000,22,5.0,6,Thành phố Hồ Chí Minh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3102020086.html,0,0.0
2995047173,[GIẢM ĐẾN 50%] Giày Nike Women's Downshifter 13 Road Running Shoes - Photon Dust,Giày chạy bộ nữ,2069000,2069000,25,4.666666666666667,3,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i2995047173.html,0,0.0
3215448049,[GIẢM ĐẾN 50%] Giày thể thao nữ Nike Air Max Portal Women's Shoes - PARTICLE PINK,Giày chạy bộ nữ,3239000,3239000,10,5.0,3,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3215448049.html,0,0.0
2995035189,[GIẢM ĐẾN 50%] Giày Nike Women's Pegasus 41 Premium Road Running Shoes - Pink Oxford,Giày chạy bộ nữ,4109000,4109000,28,5.0,4,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i2995035189.html,0,0.0
2862863887,[GIẢM ĐẾN 50%] Giày Thể Thao Nike Women's Interact Run Road Running Shoes - White,Giày chạy bộ nữ,2349000,2349000,6,5.0,1,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i2862863887.html,0,0.0
3101971427,[GIẢM ĐẾN 50%] Giày thể thao nữ Road Running Nike Downshifter 13 - BLUE,Giày chạy bộ nữ,2069000,2069000,21,5.0,5,Thành phố Hồ Chí Minh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3101971427.html,0,0.0
3306935687,[GIẢM ĐẾN 50%] Giày thể thao Nữ Nike Winflo 11 Women's Road Running Shoes - PARTICLE ROSE,Giày chạy bộ nữ,2929000,2929000,0,,,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3306935687.html,0,0.0
2994709492,[GIẢM ĐẾN 50%] Giày Nike Women's Journey Run Road Running Shoes - Light Orewood Brown,Giày chạy bộ nữ,2649000,2649000,53,4.857142857142857,6,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i2994709492.html,0,0.0
3102068022,[GIẢM ĐẾN 50%] Women's Shoes Nike V5 RNR,Giày chạy bộ nữ,2649000,2649000,36,5.0,6,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3102068022.html,0,0.0
3102001143,[GIẢM ĐẾN 50%] Giày thể thao nữ Nike Cortez Leather - WHITE,Giày chạy bộ nữ,2499000,2499000,23,4.666666666666667,3,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3102001143.html,0,0.0
2994572996,[GIẢM ĐẾN 50%] Giày Nike Women's Pegasus 41 Road Running Shoes - Phantom,Giày chạy bộ nữ,3829000,3829000,47,5.0,7,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i2994572996.html,0,0.0
3306996352,[GIẢM ĐẾN 50%] Giày thể thao Nữ Nike Journey Run Women's Road Running Shoes - WHITE,Giày chạy bộ nữ,2649000,2649000,10,5.0,1,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3306996352.html,1,2649000.0
2994799412,[GIẢM ĐẾN 50%] Giày Nike Women's Downshifter 13 Road Running Shoes - Phantom,Giày chạy bộ nữ,2069000,2069000,72,4.294117647058823,17,Thành phố Hồ Chí Minh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i2994799412.html,0,0.0
2994841350,[GIẢM ĐẾN 50%] Giày Nike Women's Interact Run Road Running Shoes - Light Smoke Grey,Giày chạy bộ nữ,2349000,2349000,0,,,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i2994841350.html,0,0.0
2862901661,[GIẢM ĐẾN 50%] Giày Thể Thao Nike Women's Pegasus 41 Road Running Shoes - White,Giày chạy bộ nữ,3829000,3829000,62,5.0,12,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i2862901661.html,0,0.0
3215423111,[GIẢM ĐẾN 50%] Giày thể thao nữ Nike Cortez Women's Shoes - PLATINUM TINT,Giày chạy bộ nữ,2929000,2929000,5,,,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3215423111.html,0,0.0
3307020224,[GIẢM ĐẾN 50%] Giày thể thao Nữ Nike Air Max Invigor Women's Shoes - RED,Giày chạy bộ nữ,2779000,2779000,0,,,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3307020224.html,0,0.0
3102020085,[GIẢM ĐẾN 50%] Giày thể thao nữ Road Running Nike Interact Run - WHITE,Giày chạy bộ nữ,2349000,2349000,0,,,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3102020085.html,0,0.0
3306934681,[GIẢM ĐẾN 50%] Giày thể thao Nữ Nike Structure 26 Women's Road Running Shoes - PARTICLE ROSE,Giày chạy bộ nữ,3829000,3829000,0,,,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3306934681.html,0,0.0
2995020182,[GIẢM ĐẾN 50%] Giày Nike Women's Pegasus 41 Road Running Shoes - Sail,Giày chạy bộ nữ,3829000,3829000,28,5.0,7,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i2995020182.html,0,0.0
3132968438,[GIẢM ĐẾN 50%] Giày thể thao Nike P-6000 SE Women's Shoes,Giày chạy bộ nữ,3239000,3239000,21,5.0,9,Thành phố Hồ Chí Minh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3132968438.html,0,0.0
2995033179,[GIẢM ĐẾN 50%] Giày Nike Women's Journey Run Road Running Shoes - Photon Dust,Giày chạy bộ nữ,2649000,2649000,36,5.0,5,Thành phố Hồ Chí Minh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i2995033179.html,0,0.0
2994878327,[GIẢM ĐẾN 50%] Giày Nike Women's Revolution 7 Road Running Shoes - Photon Dust,Giày chạy bộ nữ,1789000,1789000,86,5.0,9,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i2994878327.html,0,0.0
2862991307,[GIẢM ĐẾN 50%] Giày Thể Thao Nike Women's Pegasus 41 GORE-TEX Waterproof Road Running Shoes - Cobalt Bliss,Giày chạy bộ nữ,4699000,4699000,9,5.0,3,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i2862991307.html,0,0.0
3132983440,[GIẢM ĐẾN 50%] Giày thể thao Nike Pegasus Trail 5 Women's Trail Running Shoes,Giày chạy bộ nữ,4109000,4109000,16,5.0,5,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3132983440.html,0,0.0
3306987342,[GIẢM ĐẾN 50%] Giày thể thao Nữ Nike Journey Run Women's Road Running Shoes - BLUE,Giày chạy bộ nữ,2649000,2649000,0,5.0,1,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3306987342.html,0,0.0
3133024231,[GIẢM ĐẾN 50%] Giày thể thao Nike Revolution 8 Women's Road Running Shoes,Giày chạy bộ nữ,1909000,1909000,24,4.5,10,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3133024231.html,0,0.0
3133035174,[GIẢM ĐẾN 50%] Giày thể thao Nike Pegasus 41 Women's Road Running Shoes,Giày chạy bộ nữ,3829000,3829000,12,5.0,2,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3133035174.html,0,0.0
3102021090,[GIẢM ĐẾN 50%] Giày thể thao nữ Road Running Nike Journey Run - WHITE,Giày chạy bộ nữ,2649000,2649000,24,4.4,10,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3102021090.html,0,0.0
3132922552,[GIẢM ĐẾN 50%] Giày thể thao Nike Vomero 18 Women's Road Running Shoes,Giày chạy bộ nữ,4259000,4259000,27,4.2,5,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3132922552.html,0,0.0
3306928759,[GIẢM ĐẾN 50%] Giày thể thao Nữ Nike Air Max Bia Women's Shoes - VIOLET,Giày chạy bộ nữ,2649000,2649000,0,,,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3306928759.html,0,0.0
3132993380,[GIẢM ĐẾN 50%] Giày thể thao Nike Vomero 18 Women's Road Running Shoes,Giày chạy bộ nữ,4259000,4259000,26,5.0,6,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3132993380.html,0,0.0
3102029072,[GIẢM ĐẾN 50%] Giày thể thao nữ Road Running Nike Pegasus 41 - BLACK,Giày chạy bộ nữ,3829000,3829000,18,5.0,1,Thành phố Hồ Chí Minh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3102029072.html,0,0.0
2995063116,[GIẢM ĐẾN 50%] Giày Nike Women's Pegasus 41 Road Running Shoes - White,Giày chạy bộ nữ,3829000,3829000,31,4.8,5,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i2995063116.html,0,0.0
3215343839,[GIẢM ĐẾN 50%] Giày thể thao nữ Nike Structure 26 Women's Road Running Shoes - BLACK,Giày chạy bộ nữ,3829000,3829000,10,5.0,4,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3215343839.html,0,0.0
3133029193,[GIẢM ĐẾN 50%] Giày thể thao Nike Revolution 8 Women's Road Running Shoes,Giày chạy bộ nữ,1909000,1909000,19,4.285714285714286,7,Thành phố Hồ Chí Minh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3133029193.html,0,0.0
2994788453,[GIẢM ĐẾN 50%] Giày Nike Women's Interact Run Road Running Shoes - White,Giày chạy bộ nữ,2349000,2349000,31,4.5,10,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i2994788453.html,0,0.0
3132976407,[GIẢM ĐẾN 50%] Giày thể thao Nike Revolution 8 Women's Road Running Shoes,Giày chạy bộ nữ,1909000,1909000,11,5.0,1,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3132976407.html,0,0.0
3132963407,[GIẢM ĐẾN 50%] Giày thể thao Nike Uplift SC Women's Shoes,Giày chạy bộ nữ,1909000,1909000,45,5.0,8,Thành phố Hồ Chí Minh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3132963407.html,0,0.0
2994875378,[GIẢM ĐẾN 50%] Giày Nike Women's Downshifter 13 Road Running Shoes - Football Grey,Giày chạy bộ nữ,2069000,2069000,6,5.0,1,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i2994875378.html,0,0.0
2748348282,[GIẢM ĐẾN 50%] Giày Thể Thao Nike Women's Revolution 7 Road Running Shoes - Black,Giày chạy bộ nữ,1789000,1789000,176,4.862745098039215,51,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i2748348282.html,1,1789000.0
2994928289,[GIẢM ĐẾN 50%] Giày Nike Women's Pegasus 41 Road Running Shoes - Photon Dust,Giày chạy bộ nữ,3829000,3829000,25,4.2,5,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i2994928289.html,0,0.0
2994937297,[GIẢM ĐẾN 50%] Giày Nike Women's Winflo 11 Road Running Shoes - Light Smoke Grey,Giày chạy bộ nữ,2929000,2929000,14,4.333333333333333,6,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i2994937297.html,0,0.0
3132986368,[GIẢM ĐẾN 50%] Giày thể thao Nike Interact Run Women's Road Running Shoes,Giày chạy bộ nữ,2349000,2349000,6,5.0,1,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3132986368.html,0,0.0
2995021200,[GIẢM ĐẾN 50%] Giày Nike Women's Winflo 11 Road Running Shoes - Sail,Giày chạy bộ nữ,2929000,2929000,37,5.0,7,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i2995021200.html,0,0.0
3102037077,[GIẢM ĐẾN 50%] Giày thể thao nữ Road Running Nike Vomero 18 - BLACK,Giày chạy bộ nữ,4259000,4259000,27,5.0,5,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3102037077.html,2,8518000.0
2994791425,[GIẢM ĐẾN 50%] Giày Nike Women's Winflo 11 Premium Road Running Shoes - Pink Oxford,Giày chạy bộ nữ,3239000,3239000,31,5.0,7,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i2994791425.html,0,0.0
3132951506,[GIẢM ĐẾN 50%] Giày thể thao Nike Phantom Run 2 Women's Road Running Shoes,Giày chạy bộ nữ,4109000,4109000,13,5.0,4,Thành phố Hồ Chí Minh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3132951506.html,0,0.0
2748373221,[GIẢM ĐẾN 50%] Giày Thể Thao Nike Women's Run Swift 3 Road Running Shoes - Black,Giày chạy bộ nữ,2189000,2189000,47,5.0,11,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i2748373221.html,0,0.0
3215449055,"[GIẢM ĐẾN 50%] Giày thể thao nữ Nike Field General ""Laundry Day"" Women's Shoes - WHITE",Giày chạy bộ nữ,2929000,2929000,0,,,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3215449055.html,0,0.0
3215452026,[GIẢM ĐẾN 50%] Giày thể thao nữ Nike Field General Women's Shoes - BLACK,Giày chạy bộ nữ,2929000,2929000,0,,,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3215452026.html,0,0.0
3132909604,[GIẢM ĐẾN 50%] Giày thể thao Nike Air Max SNDR GTX Women's Shoes,Giày chạy bộ nữ,6179000,6179000,5,,,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3132909604.html,0,0.0
2994718461,[GIẢM ĐẾN 50%] Giày Nike Women's Structure 25 Road Running Shoes - Summit White,Giày chạy bộ nữ,3829000,3829000,11,,,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i2994718461.html,0,0.0
3133013327,[GIẢM ĐẾN 50%] Giày thể thao Nike Pegasus Trail 5 GORE-TEX Women's Waterproof Trail Running Shoes,Giày chạy bộ nữ,4999000,4999000,10,4.5,1,Thành phố Hồ Chí Minh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3133013327.html,0,0.0
3215393336,[GIẢM ĐẾN 50%] Giày thể thao nữ Nike Juniper Trail 3 Women's Trail Running Shoes - RED,Giày chạy bộ nữ,2499000,2499000,18,5.0,2,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3215393336.html,0,0.0
3101951466,[GIẢM ĐẾN 50%] Giày thể thao nữ Road Running Nike Quest 6 - BLACK,Giày chạy bộ nữ,2349000,2349000,17,5.0,4,Thành phố Hồ Chí Minh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3101951466.html,0,0.0
2995050149,[GIẢM ĐẾN 50%] Giày Nike Women's Free 2025 Road Running Shoes - Black,Giày chạy bộ nữ,2929000,2929000,7,5.0,2,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i2995050149.html,0,0.0
2994943246,[GIẢM ĐẾN 50%] Giày Nike Women's Quest 6 Road Running Shoes - White,Giày chạy bộ nữ,2349000,2349000,35,5.0,13,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i2994943246.html,0,0.0
3102003144,[GIẢM ĐẾN 50%] Giày thể thao nữ Road Running Nike Run Defy - BLACK,Giày chạy bộ nữ,1759000,1759000,18,5.0,7,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3102003144.html,0,0.0
3215446083,[GIẢM ĐẾN 50%] Giày thể thao nữ Nike Cortez Women's Shoes - PINK FOAM,Giày chạy bộ nữ,2929000,2929000,0,,,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3215446083.html,0,0.0
3102015089,[GIẢM ĐẾN 50%] Giày thể thao nữ Shoes Nike Cortez Textile - WHITE,Giày chạy bộ nữ,2649000,2649000,20,4.0,3,Thành phố Hồ Chí Minh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3102015089.html,0,0.0
3102015090,[GIẢM ĐẾN 50%] Giày thể thao nữ Nike Air Max 90 - WHITE,Giày chạy bộ nữ,3519000,3519000,21,4.333333333333333,6,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3102015090.html,0,0.0
2994926320,[GIẢM ĐẾN 50%] Giày Nike Women's Flex Experience Run 12 Road Running Shoes - White,Giày chạy bộ nữ,2069000,2069000,0,,,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i2994926320.html,0,0.0
2748329324,[GIẢM ĐẾN 50%] Giày Thể Thao Nike Women's Downshifter 13 Road Running Shoes - Black,Giày chạy bộ nữ,2069000,2069000,174,4.888888888888889,45,Thành phố Hồ Chí Minh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i2748329324.html,0,0.0
3102043034,[GIẢM ĐẾN 50%] Giày thể thao nữ Road Running Nike Quest 6 - BLUE,Giày chạy bộ nữ,2349000,2349000,22,5.0,6,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3102043034.html,0,0.0
3306942517,[GIẢM ĐẾN 50%] Giày thể thao Nữ Nike Revolution 8 EasyOn Women's Road Running Shoes - BLACK,Giày chạy bộ nữ,1909000,1909000,6,5.0,1,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3306942517.html,0,0.0
3101912543,[GIẢM ĐẾN 50%] Giày thể thao nữ Nike Cortez Leather - WHITE,Giày chạy bộ nữ,2499000,2499000,23,5.0,2,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3101912543.html,0,0.0
3133039184,[GIẢM ĐẾN 50%] Giày thể thao Nike Pegasus 41 Women's Road Running Shoes,Giày chạy bộ nữ,3829000,3829000,19,5.0,3,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3133039184.html,0,0.0
3215304870,[GIẢM ĐẾN 50%] Giày thể thao nữ Nike Phantom Run 2 Women's Road Running Shoes - BLACK,Giày chạy bộ nữ,4109000,4109000,0,,,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3215304870.html,0,0.0
3132988374,[GIẢM ĐẾN 50%] Giày thể thao Nike Cortez Textile Shoes,Giày chạy bộ nữ,2649000,2649000,13,5.0,4,Thành phố Hồ Chí Minh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3132988374.html,0,0.0
3102051021,[GIẢM ĐẾN 50%] Giày thể thao nữ Nike V5 RNR - BLACK,Giày chạy bộ nữ,2649000,2649000,24,5.0,2,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3102051021.html,0,0.0
2994572998,[GIẢM ĐẾN 50%] Giày Nike Women's Free 2025 Road Running Shoes - White,Giày chạy bộ nữ,2929000,2929000,0,,,Thành phố Hồ Chí Minh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i2994572998.html,0,0.0
3306934680,[GIẢM ĐẾN 50%] Giày thể thao Nữ Nike Air Max 90 Women's Shoes - BURGUNDY,Giày chạy bộ nữ,4109000,4109000,0,,,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3306934680.html,0,0.0
2994983271,[GIẢM ĐẾN 50%] Giày Nike Women's Flex Experience Run 12 Road Running Shoes - Black,Giày chạy bộ nữ,2069000,2069000,25,4.2,10,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i2994983271.html,0,0.0
2994906305,[GIẢM ĐẾN 50%] Giày Nike Women's Structure 25 Premium Road Running Shoes - Pink Oxford,Giày chạy bộ nữ,4109000,4109000,43,5.0,5,Thành phố Hồ Chí Minh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i2994906305.html,0,0.0
3101909596,[GIẢM ĐẾN 50%] Giày thể thao nữ Road Running Nike Journey Run - BLACK,Giày chạy bộ nữ,2649000,2649000,21,5.0,4,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3101909596.html,0,0.0
2994829399,[GIẢM ĐẾN 50%] Giày Nike Women's Quest 6 Road Running Shoes - Photon Dust,Giày chạy bộ nữ,2349000,2349000,36,4.8,5,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i2994829399.html,0,0.0
3101973458,[GIẢM ĐẾN 50%] Giày thể thao nữ Road Running Nike Quest 6 - WHITE,Giày chạy bộ nữ,2349000,2349000,15,4.0,4,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3101973458.html,0,0.0
3215330790,[GIẢM ĐẾN 50%] Giày thể thao nữ Nike Air Max 90 Women's Shoes - BLACK,Giày chạy bộ nữ,3519000,3519000,0,,,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3215330790.html,0,0.0
3101988189,[GIẢM ĐẾN 50%] Giày thể thao nữ Shoes Nike Cortez Textile - PURPLE,Giày chạy bộ nữ,2649000,2649000,13,5.0,3,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3101988189.html,0,0.0
2994664533,[GIẢM ĐẾN 50%] Giày Nike Women's Juniper Trail 3 Trail Running Shoes - Washed Coral,Giày chạy bộ nữ,2499000,2499000,17,4.0,4,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i2994664533.html,0,0.0
3307044026,[GIẢM ĐẾN 50%] Giày thể thao Nữ Nike Metro Tek Women's Shoes - BLACK,Giày chạy bộ nữ,2349000,2349000,0,,,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3307044026.html,0,0.0
3133030185,[GIẢM ĐẾN 50%] Giày thể thao Nike Interact Run EasyOn Women's Road Running Shoes,Giày chạy bộ nữ,2349000,2349000,5,5.0,1,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3133030185.html,0,0.0
3101951464,[GIẢM ĐẾN 50%] Giày thể thao nữ Road Running Nike Interact Run EasyOn SE - WHITE,Giày chạy bộ nữ,2349000,2349000,10,,,Thành phố Hồ Chí Minh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3101951464.html,1,2349000.0
2995003236,[GIẢM ĐẾN 50%] Áo thun nam Nike Men's Max90 Off-Court T-Shirt - Sail,Áo thun thể thao nam,1119000,1119000,39,5.0,7,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i2995003236.html,0,0.0
2994799403,[GIẢM ĐẾN 50%] Áo ba lỗ Nike Dri-FIT Men's Stride ADV Running Tank Top - Black,Áo thun thể thao nam,1279000,1279000,51,5.0,15,Thành phố Hồ Chí Minh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i2994799403.html,0,0.0
3312025517,[GIẢM ĐẾN 50%] Áo thun Nam Nike Pro Men's Dri-FIT T-Shirt - BLACK,Áo thun thể thao nam,819000,819000,23,5.0,6,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3312025517.html,2,1638000.0
3312008742,[GIẢM ĐẾN 50%] Áo thun Nam Nike Sportswear Club Men's T-Shirt - GREY,Áo thun thể thao nam,559000,559000,7,5.0,2,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3312008742.html,1,559000.0
